date,Adj open,Adj close,,,open,close
2017-12-21,0.782515,1.19,,1000,782.515,1190
2017-12-20,0.787171,0.775964,,1000,787.171,775.964
2017-12-19,0.777447,0.791257,,1000,777.447,791.257
2017-12-18,0.728036,0.778407,,1000,728.036,778.407
2017-12-17,0.754125,0.728366,,1000,754.125,728.366
2017-12-16,0.755493,0.758642,,1000,755.493,758.642
2017-12-15,0.86176,0.756181,,1000,861.76,756.181
2017-12-14,0.470648,0.864263,,1000,470.648,864.263
2017-12-13,0.372689,0.471063,,1000,372.689,471.063
2017-12-12,0.252258,0.373541,,1000,252.258,373.541
2017-12-11,0.236574,0.251691,,1000,236.574,251.691
2017-12-10,0.245548,0.237333,,1000,245.548,237.333
2017-12-09,0.252162,0.244708,,1000,252.162,244.708
2017-12-08,0.223636,0.252125,,1000,223.636,252.125
2017-12-07,0.232623,0.222823,,1000,232.623,222.823
2017-12-06,0.245416,0.232544,,1000,245.416,232.544
2017-12-05,0.253598,0.246101,,1000,253.598,246.101
2017-12-04,0.252919,0.253571,,1000,252.919,253.571
2017-12-03,0.25553,0.252558,,1000,255.53,252.558
2017-12-02,0.255656,0.255492,,1000,255.656,255.492
2017-12-01,0.250352,0.255699,,1000,250.352,255.699
2017-11-30,0.246433,0.250878,,1000,246.433,250.878
2017-11-29,0.297867,0.243064,,1000,297.867,243.064
2017-11-28,0.254037,0.299152,,1000,254.037,299.152
2017-11-27,0.248305,0.253927,,1000,248.305,253.927
2017-11-26,0.252914,0.248818,,1000,252.914,248.818
2017-11-25,0.244178,0.252393,,1000,244.178,252.393
2017-11-24,0.242851,0.244642,,1000,242.851,244.642
2017-11-23,0.238991,0.242402,,1000,238.991,242.402
2017-11-22,0.232642,0.238859,,1000,232.642,238.859
2017-11-21,0.237978,0.233271,,1000,237.978,233.271
2017-11-20,0.231336,0.238759,,1000,231.336,238.759
2017-11-19,0.22814,0.231016,,1000,228.14,231.016
2017-11-18,0.226547,0.228627,,1000,226.547,228.627
2017-11-17,0.224768,0.226581,,1000,224.768,226.581
2017-11-16,0.212655,0.227107,,1000,212.655,227.107
2017-11-15,0.208937,0.212956,,1000,208.937,212.956
2017-11-14,0.203679,0.209825,,1000,203.679,209.825
2017-11-13,0.197472,0.203442,,1000,197.472,203.442
2017-11-12,0.210214,0.197339,,1000,210.214,197.339
2017-11-11,0.205948,0.21043,,1000,205.948,210.43
2017-11-10,0.218256,0.206483,,1000,218.256,206.483
2017-11-09,0.217911,0.217488,,1000,217.911,217.488
2017-11-08,0.210675,0.217437,,1000,210.675,217.437
2017-11-07,0.205103,0.210354,,1000,205.103,210.354
2017-11-06,0.201967,0.20599,,1000,201.967,205.99
2017-11-05,0.203274,0.202055,,1000,203.274,202.055
2017-11-04,0.208083,0.20375,,1000,208.083,203.75
2017-11-03,0.206205,0.208133,,1000,206.205,208.133
2017-11-02,0.194596,0.205861,,1000,194.596,205.861
2017-11-01,0.200247,0.194124,,1000,200.247,194.124
2017-10-31,0.202405,0.200558,,1000,202.405,200.558
2017-10-30,0.203076,0.202711,,1000,203.076,202.711
2017-10-29,0.201358,0.202785,,1000,201.358,202.785
2017-10-28,0.202592,0.201835,,1000,202.592,201.835
2017-10-27,0.203668,0.202785,,1000,203.668,202.785
2017-10-26,0.204444,0.203628,,1000,204.444,203.628
2017-10-25,0.207113,0.204604,,1000,207.113,204.604
2017-10-24,0.195567,0.206644,,1000,195.567,206.644
2017-10-23,0.203504,0.196928,,1000,203.504,196.928
2017-10-22,0.210958,0.204177,,1000,210.958,204.177
2017-10-21,0.210189,0.211016,,1000,210.189,211.016
2017-10-20,0.215086,0.210549,,1000,215.086,210.549
2017-10-19,0.218229,0.21515,,1000,218.229,215.15
2017-10-18,0.231216,0.21852,,1000,231.216,218.52
2017-10-17,0.256098,0.232064,,1000,256.098,232.064
2017-10-16,0.263386,0.256232,,1000,263.386,256.232
2017-10-15,0.257537,0.263983,,1000,257.537,263.983
2017-10-14,0.26115,0.25732,,1000,261.15,257.32
2017-10-13,0.248285,0.260489,,1000,248.285,260.489
2017-10-12,0.265046,0.248414,,1000,265.046,248.414
2017-10-11,0.260658,0.264439,,1000,260.658,264.439
2017-10-10,0.252825,0.260733,,1000,252.825,260.733
2017-10-09,0.278758,0.251825,,1000,278.758,251.825
2017-10-08,0.238312,0.279944,,1000,238.312,279.944
2017-10-07,0.233963,0.23861,,1000,233.963,238.61
2017-10-06,0.237726,0.234039,,1000,237.726,234.039
2017-10-05,0.215583,0.237016,,1000,215.583,237.016
2017-10-04,0.203218,0.214774,,1000,203.218,214.774
2017-10-03,0.203209,0.203318,,1000,203.209,203.318
2017-10-02,0.206077,0.202676,,1000,206.077,202.676
2017-10-01,0.197622,0.206532,,1000,197.622,206.532
2017-09-30,0.193824,0.197529,,1000,193.824,197.529
2017-09-29,0.196105,0.193606,,1000,196.105,193.606
2017-09-28,0.202532,0.196131,,1000,202.532,196.131
2017-09-27,0.185297,0.203299,,1000,185.297,203.299
2017-09-26,0.181968,0.186119,,1000,181.968,186.119
2017-09-25,0.175519,0.181487,,1000,175.519,181.487
2017-09-24,0.178175,0.175787,,1000,178.175,175.787
2017-09-23,0.173371,0.177882,,1000,173.371,177.882
2017-09-22,0.171567,0.17351,,1000,171.567,173.51
2017-09-21,0.180981,0.171754,,1000,180.981,171.754
2017-09-20,0.18371,0.182078,,1000,183.71,182.078
2017-09-19,0.189819,0.184041,,1000,189.819,184.041
2017-09-18,0.178309,0.189768,,1000,178.309,189.768
2017-09-17,0.178377,0.178393,,1000,178.377,178.393
2017-09-16,0.181925,0.179082,,1000,181.925,179.082
2017-09-15,0.165035,0.181358,,1000,165.035,181.358
2017-09-14,0.200427,0.164167,,1000,200.427,164.167
2017-09-13,0.20963,0.200778,,1000,209.63,200.778
2017-09-12,0.21486,0.209303,,1000,214.86,209.303
2017-09-11,0.212513,0.214441,,1000,212.513,214.441
2017-09-10,0.209606,0.213031,,1000,209.606,213.031
2017-09-09,0.211293,0.209995,,1000,211.293,209.995
2017-09-08,0.223615,0.211518,,1000,223.615,211.518
2017-09-07,0.226382,0.22364,,1000,226.382,223.64
2017-09-06,0.214951,0.226186,,1000,214.951,226.186
2017-09-05,0.20511,0.215189,,1000,205.11,215.189
2017-09-04,0.228781,0.204968,,1000,228.781,204.968
2017-09-03,0.227229,0.228811,,1000,227.229,228.811
2017-09-02,0.249348,0.226669,,1000,249.348,226.669
2017-09-01,0.255803,0.248479,,1000,255.803,248.479
2017-08-31,0.227558,0.25563,,1000,227.558,255.63
2017-08-30,0.218871,0.228006,,1000,218.871,228.006
2017-08-29,0.224026,0.218564,,1000,224.026,218.564
2017-08-28,0.203425,0.224508,,1000,203.425,224.508
2017-08-27,0.212617,0.202995,,1000,212.617,202.995
2017-08-26,0.218256,0.212577,,1000,218.256,212.577
2017-08-25,0.2172,0.217828,,1000,217.2,217.828
2017-08-24,0.252371,0.218958,,1000,252.371,218.958
2017-08-23,0.240987,0.246827,,1000,240.987,246.827
2017-08-22,0.194971,0.239286,,1000,194.971,239.286
2017-08-21,0.15841,0.191918,,1000,158.41,191.918
2017-08-20,0.154569,0.158735,,1000,154.569,158.735
2017-08-19,0.159553,0.155057,,1000,159.553,155.057
2017-08-18,0.157117,0.158883,,1000,157.117,158.883
2017-08-17,0.160787,0.157498,,1000,160.787,157.498
2017-08-16,0.161238,0.160431,,1000,161.238,160.431
2017-08-15,0.16979,0.161221,,1000,169.79,161.221
2017-08-14,0.168376,0.169991,,1000,168.376,169.991
2017-08-13,0.173545,0.168092,,1000,173.545,168.092
2017-08-12,0.179221,0.173853,,1000,179.221,173.853
2017-08-11,0.180175,0.179307,,1000,180.175,179.307
2017-08-10,0.183168,0.180399,,1000,183.168,180.399
2017-08-09,0.192527,0.182947,,1000,192.527,182.947
2017-08-08,0.179602,0.192586,,1000,179.602,192.586
2017-08-07,0.179716,0.179021,,1000,179.716,179.021
2017-08-06,0.185398,0.180444,,1000,185.398,180.444
2017-08-05,0.173865,0.184737,,1000,173.865,184.737
2017-08-04,0.174555,0.173743,,1000,174.555,173.743
2017-08-03,0.173218,0.174612,,1000,173.218,174.612
2017-08-02,0.177531,0.173113,,1000,177.531,173.113
2017-08-01,0.168024,0.177053,,1000,168.024,177.053
2017-07-31,0.16505,0.167386,,1000,165.05,167.386
2017-07-30,0.169494,0.165082,,1000,169.494,165.082
2017-07-29,0.165218,0.169871,,1000,165.218,169.871
2017-07-28,0.173211,0.165937,,1000,173.211,165.937
2017-07-27,0.17521,0.173457,,1000,175.21,173.457
2017-07-26,0.177582,0.173822,,1000,177.582,173.822
2017-07-25,0.19228,0.178104,,1000,192.28,178.104
2017-07-24,0.194979,0.192002,,1000,194.979,192.002
2017-07-23,0.193568,0.195058,,1000,193.568,195.058
2017-07-22,0.182168,0.19332,,1000,182.168,193.32
2017-07-21,0.18943,0.182608,,1000,189.43,182.608
2017-07-20,0.170017,0.188295,,1000,170.017,188.295
2017-07-19,0.188498,0.168388,,1000,188.498,168.388
2017-07-18,0.179668,0.188718,,1000,179.668,188.718
2017-07-17,0.150146,0.177889,,1000,150.146,177.889
2017-07-16,0.16948,0.148056,,1000,169.48,148.056
2017-07-15,0.190976,0.170589,,1000,190.976,170.589
2017-07-14,0.200819,0.190769,,1000,200.819,190.769
2017-07-13,0.205873,0.200809,,1000,205.873,200.809
2017-07-12,0.184198,0.205354,,1000,184.198,205.354
2017-07-11,0.196415,0.185019,,1000,196.415,185.019
2017-07-10,0.234067,0.203165,,1000,234.067,203.165
2017-07-09,0.236884,0.233416,,1000,236.884,233.416
2017-07-08,0.239741,0.236134,,1000,239.741,236.134
2017-07-07,0.254858,0.23948,,1000,254.858,239.48
2017-07-06,0.256374,0.254641,,1000,256.374,254.641
2017-07-05,0.255125,0.256523,,1000,255.125,256.523
2017-07-04,0.259841,0.254709,,1000,259.841,254.709
2017-07-03,0.258977,0.259959,,1000,258.977,259.959
2017-07-02,0.254512,0.259449,,1000,254.512,259.449
2017-07-01,0.262855,0.254744,,1000,262.855,254.744
2017-06-30,0.26606,0.26293,,1000,266.06,262.93
2017-06-29,0.280565,0.265421,,1000,280.565,265.421
2017-06-28,0.275391,0.280455,,1000,275.391,280.455
2017-06-27,0.277288,0.276306,,1000,277.288,276.306
2017-06-26,0.29877,0.277288,,1000,298.77,277.288
2017-06-25,0.310816,0.298423,,1000,310.816,298.423
2017-06-24,0.319188,0.31111,,1000,319.188,311.11
2017-06-23,0.297718,0.319978,,1000,297.718,319.978
2017-06-22,0.299886,0.297848,,1000,299.886,297.848
2017-06-21,0.324623,0.296366,,1000,324.623,296.366
2017-06-20,0.292194,0.324427,,1000,292.194,324.427
2017-06-19,0.283977,0.296068,,1000,283.977,296.068
2017-06-18,0.268085,0.2846,,1000,268.085,284.6
2017-06-17,0.262358,0.268351,,1000,262.358,268.351
2017-06-16,0.259473,0.262068,,1000,259.473,262.068
2017-06-15,0.278196,0.259266,,1000,278.196,259.266
2017-06-14,0.265823,0.278447,,1000,265.823,278.447
2017-06-13,0.253823,0.266153,,1000,253.823,266.153
2017-06-12,0.273075,0.253964,,1000,273.075,253.964
2017-06-11,0.259445,0.272759,,1000,259.445,272.759
2017-06-10,0.285806,0.260874,,1000,285.806,260.874
2017-06-09,0.289695,0.286019,,1000,289.695,286.019
2017-06-08,0.280902,0.289678,,1000,280.902,289.678
2017-06-07,0.284677,0.279783,,1000,284.677,279.783
2017-06-06,0.294028,0.284548,,1000,294.028,284.548
2017-06-05,0.299862,0.294003,,1000,299.862,294.003
2017-06-04,0.298386,0.299413,,1000,298.386,299.413
2017-06-03,0.30046,0.29458,,1000,300.46,294.58
2017-06-02,0.333645,0.303448,,1000,333.645,303.448
2017-06-01,0.243946,0.333657,,1000,243.946,333.657
2017-05-31,0.20536,0.24659,,1000,205.36,246.59
2017-05-30,0.232191,0.205324,,1000,232.191,205.324
2017-05-29,0.227189,0.23207,,1000,227.189,232.07
2017-05-28,0.212887,0.229554,,1000,212.887,229.554
2017-05-27,0.272697,0.212549,,1000,272.697,212.549
2017-05-26,0.245083,0.271808,,1000,245.083,271.808
2017-05-25,0.291834,0.246065,,1000,291.834,246.065
2017-05-24,0.325054,0.29589,,1000,325.054,295.89
2017-05-23,0.313347,0.323368,,1000,313.347,323.368
2017-05-22,0.338403,0.317954,,1000,338.403,317.954
2017-05-21,0.353164,0.336201,,1000,353.164,336.201
2017-05-20,0.328631,0.351634,,1000,328.631,351.634
2017-05-19,0.363505,0.327801,,1000,363.505,327.801
2017-05-18,0.394931,0.364869,,1000,394.931,364.869
2017-05-17,0.355124,0.394132,,1000,355.124,394.132
2017-05-16,0.269824,0.349861,,1000,269.824,349.861
2017-05-15,0.220069,0.27072,,1000,220.069,270.72
2017-05-14,0.215179,0.220223,,1000,215.179,220.223
2017-05-13,0.206697,0.214878,,1000,206.697,214.878
2017-05-12,0.18276,0.206068,,1000,182.76,206.068
2017-05-11,0.185035,0.183135,,1000,185.035,183.135
2017-05-10,0.158471,0.186066,,1000,158.471,186.066
2017-05-09,0.199198,0.160074,,1000,199.198,160.074
2017-05-08,0.14162,0.198212,,1000,141.62,198.212
2017-05-07,0.101929,0.141763,,1000,101.929,141.763
2017-05-06,0.093429,0.101791,,1000,93.429,101.791
2017-05-05,0.080229,0.093551,,1000,80.229,93.551
2017-05-04,0.061062,0.078914,,1000,61.062,78.914
2017-05-03,0.053905,0.06049,,1000,53.905,60.49
2017-05-02,0.054646,0.053908,,1000,54.646,53.908
2017-05-01,0.05158,0.055115,,1000,51.58,55.115
2017-04-30,0.052807,0.051607,,1000,52.807,51.607
2017-04-29,0.044558,0.052868,,1000,44.558,52.868
2017-04-28,0.034843,0.044475,,1000,34.843,44.475
2017-04-27,0.032827,0.034816,,1000,32.827,34.816
2017-04-26,0.03239,0.032797,,1000,32.39,32.797
2017-04-25,0.031409,0.032346,,1000,31.409,32.346
2017-04-24,0.031236,0.031384,,1000,31.236,31.384
2017-04-23,0.031878,0.031278,,1000,31.878,31.278
2017-04-22,0.033122,0.03177,,1000,33.122,31.77
2017-04-21,0.029727,0.032779,,1000,29.727,32.779
2017-04-20,0.030259,0.029984,,1000,30.259,29.984
2017-04-19,0.033181,0.030173,,1000,33.181,30.173
2017-04-18,0.033638,0.033184,,1000,33.638,33.184
2017-04-17,0.0334,0.033655,,1000,33.4,33.655
2017-04-16,0.03388,0.033462,,1000,33.88,33.462
2017-04-15,0.033528,0.033955,,1000,33.528,33.955
2017-04-14,0.034262,0.033779,,1000,34.262,33.779
2017-04-13,0.034459,0.034383,,1000,34.459,34.383
2017-04-12,0.033002,0.034336,,1000,33.002,34.336
2017-04-11,0.033677,0.032952,,1000,33.677,32.952
2017-04-10,0.034123,0.033598,,1000,34.123,33.598
2017-04-09,0.035799,0.03402,,1000,35.799,34.02
2017-04-08,0.036355,0.035849,,1000,36.355,35.849
2017-04-07,0.03274,0.03632,,1000,32.74,36.32
2017-04-06,0.035672,0.032665,,1000,35.672,32.665
2017-04-05,0.037386,0.035544,,1000,37.386,35.544
2017-04-04,0.033032,0.037455,,1000,33.032,37.455
2017-04-03,0.060291,0.033023,,1000,60.291,33.023
2017-04-02,0.021938,0.061159,,1000,21.938,61.159
2017-04-01,0.021743,0.021892,,1000,21.743,21.892
2017-03-31,0.013049,0.020889,,1000,13.049,20.889
2017-03-30,0.010125,0.013276,,1000,10.125,13.276
2017-03-29,0.009526,0.010101,,1000,9.526,10.101
2017-03-28,0.009568,0.009514,,1000,9.568,9.514
2017-03-27,0.009482,0.009597,,1000,9.482,9.597
2017-03-26,0.009159,0.009545,,1000,9.159,9.545
2017-03-25,0.010502,0.009116,,1000,10.502,9.116
2017-03-24,0.010528,0.010518,,1000,10.528,10.518
2017-03-23,0.007284,0.010582,,1000,7.284,10.582
2017-03-22,0.006908,0.007301,,1000,6.908,7.301
2017-03-21,0.006996,0.006909,,1000,6.996,6.909
2017-03-20,0.006915,0.006975,,1000,6.915,6.975
2017-03-19,0.006736,0.006912,,1000,6.736,6.912
2017-03-18,0.006137,0.00671,,1000,6.137,6.71
2017-03-17,0.006406,0.006116,,1000,6.406,6.116
2017-03-16,0.006319,0.006394,,1000,6.319,6.394
2017-03-15,0.00637,0.006314,,1000,6.37,6.314
2017-03-14,0.006346,0.006381,,1000,6.346,6.381
2017-03-13,0.006271,0.006385,,1000,6.271,6.385
2017-03-12,0.006214,0.006255,,1000,6.214,6.255
2017-03-11,0.006229,0.006238,,1000,6.229,6.238
2017-03-10,0.006503,0.006227,,1000,6.503,6.227
2017-03-09,0.006485,0.006498,,1000,6.485,6.498
2017-03-08,0.006551,0.006509,,1000,6.551,6.509
2017-03-07,0.006057,0.006534,,1000,6.057,6.534
2017-03-06,0.006129,0.006057,,1000,6.129,6.057
2017-03-05,0.00629,0.006129,,1000,6.29,6.129
2017-03-04,0.006354,0.006299,,1000,6.354,6.299
2017-03-03,0.005988,0.006339,,1000,5.988,6.339
2017-03-02,0.005419,0.005991,,1000,5.419,5.991
2017-03-01,0.005525,0.005408,,1000,5.525,5.408
2017-02-28,0.005608,0.005536,,1000,5.608,5.536
2017-02-27,0.005665,0.005609,,1000,5.665,5.609
2017-02-26,0.005664,0.005671,,1000,5.664,5.671
2017-02-25,0.0057,0.005665,,1000,5.7,5.665
2017-02-24,0.005883,0.005701,,1000,5.883,5.701
2017-02-23,0.005856,0.005895,,1000,5.856,5.895
2017-02-22,0.005849,0.00586,,1000,5.849,5.86
2017-02-21,0.005871,0.005832,,1000,5.871,5.832
2017-02-20,0.005879,0.005873,,1000,5.879,5.873
2017-02-19,0.005589,0.005878,,1000,5.589,5.878
2017-02-18,0.005949,0.005569,,1000,5.949,5.569
2017-02-17,0.005939,0.005935,,1000,5.939,5.935
2017-02-16,0.006138,0.006027,,1000,6.138,6.027
2017-02-15,0.006279,0.006147,,1000,6.279,6.147
2017-02-14,0.00624,0.006278,,1000,6.24,6.278
2017-02-13,0.006267,0.006251,,1000,6.267,6.251
2017-02-12,0.006328,0.006269,,1000,6.328,6.269
2017-02-11,0.00629,0.006333,,1000,6.29,6.333
2017-02-10,0.006367,0.006289,,1000,6.367,6.289
2017-02-09,0.006433,0.006374,,1000,6.433,6.374
2017-02-08,0.006407,0.006438,,1000,6.407,6.438
2017-02-07,0.006437,0.006407,,1000,6.437,6.407
2017-02-06,0.006439,0.00645,,1000,6.439,6.45
2017-02-05,0.006494,0.006442,,1000,6.494,6.442
2017-02-04,0.006487,0.006492,,1000,6.487,6.492
2017-02-03,0.006466,0.006474,,1000,6.466,6.474
2017-02-02,0.00654,0.006469,,1000,6.54,6.469
2017-02-01,0.006311,0.00654,,1000,6.311,6.54
2017-01-31,0.00639,0.006314,,1000,6.39,6.314
2017-01-30,0.006402,0.006381,,1000,6.402,6.381
2017-01-29,0.006356,0.006402,,1000,6.356,6.402
2017-01-28,0.006409,0.006342,,1000,6.409,6.342
2017-01-27,0.006686,0.006415,,1000,6.686,6.415
2017-01-26,0.006511,0.00669,,1000,6.511,6.69
2017-01-25,0.006527,0.006513,,1000,6.527,6.513
2017-01-24,0.006708,0.00654,,1000,6.708,6.54
2017-01-23,0.006718,0.006697,,1000,6.718,6.697
2017-01-22,0.006706,0.006713,,1000,6.706,6.713
2017-01-21,0.006694,0.006706,,1000,6.694,6.706
2017-01-20,0.007032,0.006675,,1000,7.032,6.675
2017-01-19,0.006713,0.007034,,1000,6.713,7.034
2017-01-18,0.00679,0.006709,,1000,6.79,6.709
2017-01-17,0.006772,0.0068,,1000,6.772,6.8
2017-01-16,0.006747,0.006788,,1000,6.747,6.788
2017-01-15,0.006867,0.006726,,1000,6.867,6.726
2017-01-14,0.00661,0.006863,,1000,6.61,6.863
2017-01-13,0.006434,0.006596,,1000,6.434,6.596
2017-01-12,0.006417,0.006423,,1000,6.417,6.423
2017-01-11,0.006708,0.006411,,1000,6.708,6.411
2017-01-10,0.006157,0.006698,,1000,6.157,6.698
2017-01-09,0.006239,0.006167,,1000,6.239,6.167
2017-01-08,0.006383,0.006233,,1000,6.383,6.233
2017-01-07,0.006351,0.006366,,1000,6.351,6.366
2017-01-06,0.006197,0.006315,,1000,6.197,6.315
2017-01-05,0.006572,0.006201,,1000,6.572,6.201
2017-01-04,0.006385,0.00657,,1000,6.385,6.57
2017-01-03,0.00629,0.006386,,1000,6.29,6.386
2017-01-02,0.006386,0.006311,,1000,6.386,6.311
2017-01-01,0.006523,0.006368,,1000,6.523,6.368
2016-12-31,0.006417,0.006449,,1000,6.417,6.449
2016-12-30,0.006352,0.006426,,1000,6.352,6.426
2016-12-29,0.00618,0.006341,,1000,6.18,6.341
2016-12-28,0.006193,0.006173,,1000,6.193,6.173
2016-12-27,0.006326,0.006199,,1000,6.326,6.199
2016-12-26,0.006443,0.006326,,1000,6.443,6.326
2016-12-25,0.00635,0.006444,,1000,6.35,6.444
2016-12-24,0.006275,0.006349,,1000,6.275,6.349
2016-12-23,0.006362,0.006286,,1000,6.362,6.286
2016-12-22,0.006452,0.006363,,1000,6.452,6.363
2016-12-21,0.006498,0.006445,,1000,6.498,6.445
2016-12-20,0.00654,0.0065,,1000,6.54,6.5
2016-12-19,0.006582,0.006545,,1000,6.582,6.545
2016-12-18,0.006541,0.006574,,1000,6.541,6.574
2016-12-17,0.006704,0.006541,,1000,6.704,6.541
2016-12-16,0.006662,0.00671,,1000,6.662,6.71
2016-12-15,0.006699,0.006662,,1000,6.699,6.662
2016-12-14,0.006704,0.006705,,1000,6.704,6.705
2016-12-13,0.00678,0.006708,,1000,6.78,6.708
2016-12-12,0.006744,0.006778,,1000,6.744,6.778
2016-12-11,0.006816,0.006744,,1000,6.816,6.744
2016-12-10,0.007138,0.006816,,1000,7.138,6.816
2016-12-09,0.007091,0.007135,,1000,7.091,7.135
2016-12-08,0.006849,0.007097,,1000,6.849,7.097
2016-12-07,0.006653,0.006851,,1000,6.653,6.851
2016-12-06,0.006435,0.006655,,1000,6.435,6.655
2016-12-05,0.006525,0.006434,,1000,6.525,6.434
2016-12-04,0.006592,0.006527,,1000,6.592,6.527
2016-12-03,0.006712,0.006588,,1000,6.712,6.588
2016-12-02,0.006707,0.00666,,1000,6.707,6.66
2016-12-01,0.006723,0.006702,,1000,6.723,6.702
2016-11-30,0.006779,0.006723,,1000,6.779,6.723
2016-11-29,0.007009,0.00678,,1000,7.009,6.78
2016-11-28,0.007082,0.007008,,1000,7.082,7.008
2016-11-27,0.007385,0.007074,,1000,7.385,7.074
2016-11-26,0.006895,0.00739,,1000,6.895,7.39
2016-11-25,0.006948,0.006902,,1000,6.948,6.902
2016-11-24,0.007062,0.00695,,1000,7.062,6.95
2016-11-23,0.007434,0.007061,,1000,7.434,7.061
2016-11-22,0.007567,0.007434,,1000,7.567,7.434
2016-11-21,0.007649,0.007566,,1000,7.649,7.566
2016-11-20,0.007799,0.007651,,1000,7.799,7.651
2016-11-19,0.007778,0.007799,,1000,7.778,7.799
2016-11-18,0.007722,0.007778,,1000,7.722,7.778
2016-11-17,0.007851,0.007727,,1000,7.851,7.727
2016-11-16,0.007888,0.007842,,1000,7.888,7.842
2016-11-15,0.008099,0.007881,,1000,8.099,7.881
2016-11-14,0.008255,0.008098,,1000,8.255,8.098
2016-11-13,0.008039,0.008257,,1000,8.039,8.257
2016-11-12,0.008061,0.008044,,1000,8.061,8.044
2016-11-11,0.008131,0.008065,,1000,8.131,8.065
2016-11-10,0.008081,0.008136,,1000,8.081,8.136
2016-11-09,0.008205,0.008079,,1000,8.205,8.079
2016-11-08,0.008111,0.008206,,1000,8.111,8.206
2016-11-07,0.008197,0.008108,,1000,8.197,8.108
2016-11-06,0.00823,0.008193,,1000,8.23,8.193
2016-11-05,0.008157,0.00823,,1000,8.157,8.23
2016-11-04,0.008015,0.008157,,1000,8.015,8.157
2016-11-03,0.008221,0.008021,,1000,8.221,8.021
2016-11-02,0.008104,0.008222,,1000,8.104,8.222
2016-11-01,0.008197,0.008102,,1000,8.197,8.102
2016-10-31,0.008014,0.008196,,1000,8.014,8.196
2016-10-30,0.007738,0.008014,,1000,7.738,8.014
2016-10-29,0.008157,0.007732,,1000,8.157,7.732
2016-10-28,0.008483,0.008143,,1000,8.483,8.143
2016-10-27,0.008833,0.008481,,1000,8.833,8.481
2016-10-26,0.008884,0.008835,,1000,8.884,8.835
2016-10-25,0.009065,0.008891,,1000,9.065,8.891
2016-10-24,0.009432,0.009065,,1000,9.432,9.065
2016-10-23,0.008977,0.009454,,1000,8.977,9.454
2016-10-22,0.009027,0.008972,,1000,9.027,8.972
2016-10-21,0.00909,0.009029,,1000,9.09,9.029
2016-10-20,0.008636,0.009092,,1000,8.636,9.092
2016-10-19,0.008348,0.008627,,1000,8.348,8.627
2016-10-18,0.008032,0.00835,,1000,8.032,8.35
2016-10-17,0.008079,0.00803,,1000,8.079,8.03
2016-10-16,0.008137,0.008078,,1000,8.137,8.078
2016-10-15,0.008769,0.008146,,1000,8.769,8.146
2016-10-14,0.00798,0.008767,,1000,7.98,8.767
2016-10-13,0.007951,0.007982,,1000,7.951,7.982
2016-10-12,0.008208,0.007949,,1000,8.208,7.949
2016-10-11,0.007993,0.008234,,1000,7.993,8.234
2016-10-10,0.007542,0.007978,,1000,7.542,7.978
2016-10-09,0.00731,0.007543,,1000,7.31,7.543
2016-10-08,0.007371,0.00731,,1000,7.371,7.31
2016-10-07,0.007377,0.007377,,1000,7.377,7.377
2016-10-06,0.007429,0.007382,,1000,7.429,7.382
2016-10-05,0.007873,0.007435,,1000,7.873,7.435
2016-10-04,0.008115,0.007853,,1000,8.115,7.853
2016-10-03,0.008165,0.008089,,1000,8.165,8.089
2016-10-02,0.008197,0.008165,,1000,8.197,8.165
2016-10-01,0.008839,0.008205,,1000,8.839,8.205
2016-09-30,0.00891,0.00883,,1000,8.91,8.83
2016-09-29,0.009065,0.008914,,1000,9.065,8.914
2016-09-28,0.00822,0.009048,,1000,8.22,9.048
2016-09-27,0.007959,0.008229,,1000,7.959,8.229
2016-09-26,0.007872,0.007963,,1000,7.872,7.963
2016-09-25,0.007356,0.007855,,1000,7.356,7.855
2016-09-24,0.007234,0.007362,,1000,7.234,7.362
2016-09-23,0.006848,0.007211,,1000,6.848,7.211
2016-09-22,0.006833,0.006843,,1000,6.833,6.843
2016-09-21,0.006809,0.006829,,1000,6.809,6.829
2016-09-20,0.006865,0.006785,,1000,6.865,6.785
2016-09-19,0.006855,0.006858,,1000,6.855,6.858
2016-09-18,0.007017,0.006853,,1000,7.017,6.853
2016-09-17,0.007391,0.007018,,1000,7.391,7.018
2016-09-16,0.008286,0.007446,,1000,8.286,7.446
2016-09-15,0.005969,0.008303,,1000,5.969,8.303
2016-09-14,0.005888,0.005961,,1000,5.888,5.961
2016-09-13,0.005899,0.005886,,1000,5.899,5.886
2016-09-12,0.005844,0.005897,,1000,5.844,5.897
2016-09-11,0.005866,0.005842,,1000,5.866,5.842
2016-09-10,0.005872,0.00587,,1000,5.872,5.87
2016-09-09,0.005901,0.005869,,1000,5.901,5.869
2016-09-08,0.005892,0.005902,,1000,5.892,5.902
2016-09-07,0.005915,0.005892,,1000,5.915,5.892
2016-09-06,0.005933,0.005912,,1000,5.933,5.912
2016-09-05,0.005948,0.005932,,1000,5.948,5.932
2016-09-04,0.005964,0.005954,,1000,5.964,5.954
2016-09-03,0.005967,0.005964,,1000,5.967,5.964
2016-09-02,0.005979,0.00597,,1000,5.979,5.97
2016-09-01,0.006013,0.005984,,1000,6.013,5.984
2016-08-31,0.006036,0.006012,,1000,6.036,6.012
2016-08-30,0.00612,0.006026,,1000,6.12,6.026
2016-08-29,0.005961,0.006131,,1000,5.961,6.131
2016-08-28,0.005974,0.005963,,1000,5.974,5.963
2016-08-27,0.006018,0.005975,,1000,6.018,5.975
